AKKA,STAN,CONL,OX-XO,ARAA,3,,,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAA,4,,T,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAA,4,,,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAB,2,,,2,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAB,3,,T,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAB,3,,,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAB,4,,T,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAB,4,,,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAA,2,,,2,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAA,3,,T,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAA,3,,,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAA,4,,T,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAA,4,,,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAB,2,,,2,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAB,3,,T,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAB,3,,,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAB,4,,T,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONM,OX-XX,ARAB,4,,,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAA,2,,,2,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAA,3,,T,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAA,3,,,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAA,4,,T,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAA,4,,,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAB,2,,,2,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAB,3,,T,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAB,3,,,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAB,4,,T,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONN,XX-XO,ARAB,4,,,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKC,HPHD,CON1,XO,,2,,,0,718,738,738,718,,,,,,,,,,,,,,,,
